groupId,group_size,num_items,strategy,gold_label,llama,mistral,gemma,phi
642,8,25,ADD,['item_12'],['item_2'],"['item_12', 'item_9']","['item_2', 'item_12']",['item_12']
643,8,25,ADD,['item_18'],['item_2'],"['item_7', 'item_8', 'item_9', 'item_12', 'item_14', 'item_16', 'item_17', 'item_18']","['item_2', 'item_4', 'item_7', 'item_18']",['item_4']
644,8,25,MPL,"['item_11', 'item_18', 'item_2', 'item_20', 'item_21', 'item_22', 'item_23', 'item_25', 'item_3', 'item_4', 'item_6', 'item_7', 'item_8', 'item_9']",['item_21'],"['item_8', 'item_9', 'item_10', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_23']","['item_2', 'item_7', 'item_18']","['item_2', 'item_3', 'item_4', 'item_6', 'item_7', 'item_8']"
645,2,25,ADD,['item_24'],"['item_12', 'item_13']","['item_6', 'item_12', 'item_14', 'item_18', 'item_22', 'item_24']","['item_3', 'item_12']",['item_24']
646,4,25,MPL,"['item_1', 'item_10', 'item_12', 'item_14', 'item_17', 'item_18', 'item_19', 'item_22', 'item_23', 'item_4', 'item_5', 'item_6']","['item_10', 'item_17']","['item_10', 'item_5', 'item_4', 'item_22', 'item_9']",['item_12'],"['item_1', 'item_10', 'item_12', 'item_19']"
647,8,25,ADD,"['item_18', 'item_25']",['item_2'],"['item_13', 'item_17']","['item_2', 'item_4', 'item_5', 'item_16']",['item_13']
649,8,25,MPL,"['item_1', 'item_10', 'item_11', 'item_12', 'item_15', 'item_16', 'item_17', 'item_18', 'item_2', 'item_21', 'item_22', 'item_23', 'item_24', 'item_25', 'item_5', 'item_6', 'item_7', 'item_9']",['item_2'],"['item_6', 'item_15', 'item_17']",['item_2'],"['item_1', 'item_2', 'item_5', 'item_6', 'item_7', 'item_9', 'item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20', 'item_21', 'item_22', 'item_23', 'item_24']"
650,4,25,APP,['item_12'],"['item_22', 'item_12']","['item_7', 'item_12', 'item_22']","['item_2', 'item_12']",['Item_12']
651,4,25,ADD,"['item_16', 'item_6']","['item_16', 'item_20']","['item_6', 'item_16', 'item_17', 'item_20']","['item_6', 'item_10', 'item_16']","['item_6', 'item_16']"
653,2,25,ADD,['item_1'],"['item_11', 'item_8']","['item_8', 'item_11', 'item_12', 'item_15', 'item_17', 'item_18', 'item_20']","['item_8', 'item_11']",['item_1']
654,2,25,APP,['item_13'],"['item_13', 'item_18']","['item_6', 'item_18']","['item_13', 'item_6', 'item_16']",['item_13']
655,4,25,ADD,['item_21'],"['item_21', 'item_24']","['item_6', 'item_17', 'item_24']","['item_2', 'item_7', 'item_11', 'item_21']",['item_21']
656,4,25,MPL,"['item_11', 'item_13', 'item_14', 'item_18', 'item_19', 'item_2', 'item_20', 'item_22', 'item_23', 'item_25', 'item_4', 'item_5']","['item_11', 'item_14']","['item_24', 'item_13']",['item_2'],"['item_2', 'item_4', 'item_5', 'item_11', 'item_13', 'item_14', 'item_18', 'item_19', 'item_20', 'item_22', 'item_23', 'item_25']"
657,8,25,LMS,['item_14'],['item_1'],"['item_10', 'item_11', 'item_12', 'item_14', 'item_15']",['item_1'],"['item_14', 'item_21']"
658,2,25,ADD,['item_11'],"['item_12', 'item_20']","['item_7', 'item_11', 'item_14', 'item_16', 'item_17', 'item_18', 'item_24']","['item_2', 'item_16']",['item_24']
659,4,25,LMS,['item_10'],['item_6'],"['item_6', 'item_9', 'item_10', 'item_19']","['item_10', 'item_9']",['item_10']
660,2,25,MPL,"['item_16', 'item_18', 'item_21', 'item_23', 'item_25', 'item_9']",['item_21'],"['item_8', 'item_9', 'item_17', 'item_18', 'item_21']",['item_5'],"['item_9', 'item_18', 'item_21', 'item_25']"
661,2,25,ADD,['item_8'],"['item_8', 'item_15']","['item_8', 'item_20', 'item_5']","['item_8', 'item_20']",['item_8']
662,2,25,ADD,['item_10'],"['item_2', 'item_5', 'item_7', 'item_10', 'item_12', 'item_15', 'item_22']","['item_12', 'item_10', 'item_5']","['item_6', 'item_10', 'item_22']",['item_10']
663,2,25,APP,"['item_12', 'item_14', 'item_15', 'item_19', 'item_24', 'item_4', 'item_9']","['item_24', 'item_7']","['item_4', 'item_12']","['item_4', 'item_12']","['item_4', 'item_9', 'item_12', 'item_14', 'item_15', 'item_19', 'item_24']"
664,2,25,ADD,"['item_15', 'item_16', 'item_2']","['item_2', 'item_15', 'item_16']","['item_7', 'item_9', 'item_15', 'item_16', 'item_22', 'item_23']",['item_7'],"['item_2', 'item_15', 'item_16']"
665,8,25,APP,['item_23'],['item_1'],"['item_1', 'item_4', 'item_7', 'item_9', 'item_10', 'item_11', 'item_13', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20', 'item_22', 'item_23', 'item_24']","['item_1', 'item_2']","['item_11', 'item_13', 'item_15', 'item_17', 'item_19', 'item_21']"
666,4,25,APP,"['item_14', 'item_21', 'item_23', 'item_3', 'item_9']",['item_3'],"['item_3', 'item_14', 'item_22']","['item_3', 'item_14']","['Item_3', 'Item_9', 'Item_14', 'Item_21', 'Item_23']"
667,2,25,APP,"['item_12', 'item_18', 'item_2', 'item_21', 'item_4', 'item_5']","['item_10', 'item_21']","['item_4', 'item_21']","['item_4', 'item_21']","['item_2', 'item_4', 'item_5', 'item_12', 'item_21']"
668,8,25,LMS,['item_24'],['item_24'],"['item_7', 'item_19']",['item_7'],['item_10']
669,8,25,LMS,"['item_14', 'item_17']",['item_14'],"['item_10', 'item_12', 'item_14', 'item_15', 'item_16']",['item_1'],['item_3']
670,8,25,APP,"['item_12', 'item_14', 'item_16', 'item_4']",['item_1'],"['item_17', 'item_18']","['item_7', 'item_16']",['item_25']
671,4,25,ADD,['item_15'],"['item_10', 'item_20']","['item_3', 'item_7', 'item_15', 'item_20']","['item_20', 'item_13']",['item_15']
672,8,25,LMS,['item_20'],['item_21'],"['item_5', 'item_6', 'item_10', 'item_11', 'item_16', 'item_18']",['item_1'],"['item_6', 'item_14', 'item_15', 'item_22', 'item_23']"
673,4,25,LMS,['item_6'],"['item_13', 'item_15']","['item_6', 'item_18', 'item_23']","['item_1', 'item_2', 'item_3', 'item_4', 'item_6', 'item_9', 'item_10', 'item_11', 'item_12', 'item_13', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20', 'item_21', 'item_22', 'item_23', 'item_24']",['Item 6']
674,8,25,MPL,"['item_11', 'item_12', 'item_13', 'item_17', 'item_18', 'item_2', 'item_21', 'item_22', 'item_23', 'item_24', 'item_5', 'item_7', 'item_8']",['item_2'],"['item_12', 'item_13', 'item_17', 'item_18']",['item_2'],"['item_2', 'item_5', 'item_7', 'item_8']"
675,4,25,ADD,['item_7'],"['item_7', 'item_21']","['item_7', 'item_14', 'item_25']","['item_7', 'item_12']",['item_7']
677,8,25,MPL,"['item_1', 'item_12', 'item_13', 'item_15', 'item_16', 'item_21', 'item_22', 'item_23', 'item_24', 'item_25', 'item_4', 'item_5', 'item_6', 'item_7']",['item_2'],"['item_12', 'item_5']",['item_2'],"['item_1', 'item_4', 'item_5', 'item_6', 'item_7', 'item_12', 'item_13', 'item_15', 'item_16', 'item_18', 'item_21', 'item_22', 'item_23', 'item_24', 'item_25']"
678,4,25,LMS,"['item_11', 'item_2']",['item_20'],"['item_4', 'item_13', 'item_25']","['item_1', 'item_2', 'item_4', 'item_13']",['Item 25']
679,8,25,APP,['item_15'],['item_1'],"['item_3', 'item_4', 'item_5', 'item_6', 'item_9', 'item_15', 'item_17']","['item_3', 'item_6']",['item_6']
680,4,25,MPL,"['item_11', 'item_13', 'item_14', 'item_16', 'item_18', 'item_19', 'item_2', 'item_21', 'item_7', 'item_8']","['item_11', 'item_12']","['item_5', 'item_15', 'item_21']",['item_2'],"['item_2', 'item_7', 'item_11', 'item_13', 'item_14', 'item_16', 'item_18', 'item_19', 'item_21']"
682,4,25,ADD,['item_3'],"['item_13', 'item_24']","['item_3', 'item_9', 'item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20', 'item_21', 'item_22', 'item_23', 'item_24', 'item_25']",['item_2'],['item_3']
683,4,25,LMS,['item_20'],['item_6'],"['item_6', 'item_10', 'item_22']","['item_6', 'item_10']",['item_20']
684,4,25,ADD,['item_11'],"['item_12', 'item_17']","['item_6', 'item_7', 'item_11', 'item_12', 'item_14', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20', 'item_22', 'item_23']","['item_6', 'item_12']",['item_11']
685,8,25,APP,['item_24'],['item_1'],"['item_4', 'item_7', 'item_9', 'item_14', 'item_15']","['item_1', 'item_4']",['item_4']
686,2,25,ADD,['item_15'],"['item_2', 'item_7']","['item_7', 'item_12', 'item_14', 'item_15', 'item_16', 'item_17', 'item_19', 'item_20']",['item_7'],['item_15']
687,2,25,ADD,['item_4'],"['item_4', 'item_13']","['item_7', 'item_14', 'item_20']",['item_7'],['item_4']
688,2,25,ADD,['item_6'],"['item_15', 'item_18']","['item_6', 'item_18', 'item_19', 'item_20', 'item_21']",['item_6'],['item_6']
689,4,25,LMS,['item_17'],['item_17'],"['item_6', 'item_12', 'item_17', 'item_22', 'item_23']","['item_12', 'item_14', 'item_17']",['item_17']
690,2,25,ADD,['item_9'],"['item_8', 'item_9']","['item_8', 'item_9', 'item_14', 'item_15', 'item_19', 'item_20']","['item_6', 'item_9']",['item_9']
691,8,25,ADD,['item_17'],['item_17'],"['item_17', 'item_18']","['item_2', 'item_7']",['item_7']
692,4,25,APP,['item_22'],['item_4'],"['item_4', 'item_17', 'item_18', 'item_19']","['item_4', 'item_9', 'item_18']",['Item_22']
693,4,25,MPL,"['item_16', 'item_22', 'item_24', 'item_25', 'item_4', 'item_7', 'item_9']","['item_18', 'item_22']","['item_7', 'item_18']","['item_2', 'item_7', 'item_18']","['item_4', 'item_24']"
694,8,25,APP,"['item_13', 'item_17']",['item_1'],"['item_5', 'item_15', 'item_17']","['item_1', 'item_4']",['item_13']
695,2,25,ADD,['item_21'],"['item_21', 'item_22']","['item_6', 'item_12', 'item_17', 'item_21', 'item_25']","['item_21', 'item_6', 'item_18']",['item_21']
696,4,25,APP,['item_22'],['item_8'],"['item_17', 'item_23']","['item_8', 'item_24']",['Item_23']
698,2,25,LMS,['item_4'],"['item_4', 'item_22']","['item_4', 'item_8', 'item_9', 'item_13', 'item_14', 'item_15', 'item_17', 'item_19', 'item_22', 'item_24']","['item_4', 'item_9']",['item_4']
699,4,25,ADD,['item_14'],"['item_2', 'item_5']","['item_5', 'item_16', 'item_20']","['item_2', 'item_5', 'item_14']",['item_14']
700,8,25,APP,"['item_17', 'item_2']",['item_17'],"['item_4', 'item_9', 'item_17']","['item_1', 'item_9']",['item_2']
701,8,25,ADD,['item_20'],['item_10'],"['item_7', 'item_9', 'item_10', 'item_17', 'item_23', 'item_24']","['item_10', 'item_23']",['item_10']
703,8,25,MPL,"['item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_18', 'item_19', 'item_20', 'item_23', 'item_24', 'item_25', 'item_4', 'item_5']",['item_10'],"['item_10', 'item_11']",['item_2'],"['item_4', 'item_10', 'item_11', 'item_18', 'item_23']"
704,2,25,MPL,"['item_10', 'item_11', 'item_17', 'item_19', 'item_20', 'item_23', 'item_3']","['item_10', 'item_11']","['item_13', 'item_23', 'item_24']",['item_23'],"['item_3', 'item_10', 'item_11', 'item_23']"
705,2,25,APP,['item_13'],"['item_6', 'item_7']","['item_7', 'item_10', 'item_11', 'item_12', 'item_14', 'item_17', 'item_18', 'item_19', 'item_21', 'item_22', 'item_23', 'item_25']","['item_7', 'item_11', 'item_13', 'item_22']",['item_13']
706,8,25,ADD,['item_14'],['item_20'],"['item_4', 'item_14', 'item_20']",['item_20'],['item_5']
707,4,25,ADD,['item_2'],"['item_2', 'item_10']","['item_6', 'item_7', 'item_14', 'item_15', 'item_18', 'item_20']","['item_2', 'item_7', 'item_14']",['item_2']
708,4,25,ADD,"['item_1', 'item_11', 'item_8']","['item_11', 'item_23']","['item_13', 'item_8', 'item_20', 'item_11']","['item_2', 'item_7', 'item_11']","['item_1', 'item_8', 'item_11']"
709,2,25,ADD,"['item_20', 'item_7']","['item_7', 'item_9']","['item_7', 'item_15', 'item_20', 'item_22', 'item_23', 'item_24']",['item_11'],"['item_7', 'item_20']"
710,4,25,ADD,['item_5'],"['item_5', 'item_6']","['item_5', 'item_6', 'item_11', 'item_21']","['item_5', 'item_6', 'item_21']",['item_5']
711,2,25,ADD,['item_17'],"['item_17', 'item_22']","['item_3', 'item_17']",['item_3'],['item_17']
712,4,25,APP,['item_15'],['item_25'],"['item_4', 'item_5', 'item_6', 'item_8', 'item_15', 'item_21']","['item_8', 'item_15']","['Item_15', 'Item_23']"
713,4,25,LMS,['item_1'],['item_10'],"['item_4', 'item_8', 'item_10', 'item_20', 'item_22']","['item_8', 'item_10']",['Item 1']
714,8,25,LMS,"['item_15', 'item_18', 'item_22']",['item_21'],"['item_17', 'item_18']","['item_3', 'item_4']","['item_15', 'item_18']"
715,2,25,ADD,['item_12'],"['item_12', 'item_11']","['item_12', 'item_18']",['item_6'],['item_12']
716,2,25,APP,"['item_19', 'item_8', 'item_9']","['item_8', 'item_19']","['item_8', 'item_10', 'item_17', 'item_19']","['item_8', 'item_13', 'item_19']","['item_8', 'item_9', 'item_19']"
717,4,25,ADD,['item_21'],"['item_22', 'item_21']","['item_7', 'item_15', 'item_21', 'item_22', 'item_23', 'item_24']","['item_20', 'item_21', 'item_22']",['item_21']
718,4,25,ADD,['item_19'],['item_12'],"['item_7', 'item_19']","['item_2', 'item_12']",['item_19']
719,2,25,ADD,['item_16'],"['item_12', 'item_16']","['item_6', 'item_12', 'item_16', 'item_20', 'item_21', 'item_22']","['item_6', 'item_12', 'item_20', 'item_21', 'item_22']",['item_16']
720,8,25,LMS,"['item_11', 'item_15']",['item_10'],"['item_4', 'item_10', 'item_21']","['item_1', 'item_4', 'item_10', 'item_11', 'item_15', 'item_21', 'item_23']","['item_11', 'item_15', 'item_16']"
721,8,25,ADD,['item_21'],['item_21'],"['item_9', 'item_10', 'item_11', 'item_18', 'item_21']","['item_2', 'item_9', 'item_18']",['item_19']
722,2,25,ADD,['item_23'],"['item_24', 'item_21']","['item_5', 'item_6', 'item_20', 'item_21', 'item_24']","['item_2', 'item_4', 'item_6', 'item_20', 'item_21', 'item_24']",['item_23']
723,2,25,APP,"['item_15', 'item_6']","['item_6', 'item_12', 'item_13']","['item_6', 'item_9', 'item_12', 'item_15']","['item_6', 'item_15']","['item_6', 'item_15']"
726,2,25,ADD,['item_24'],"['item_19', 'item_24']","['item_7', 'item_13', 'item_24']",['item_2'],['item_24']
727,2,25,APP,"['item_1', 'item_13', 'item_2', 'item_20', 'item_3', 'item_5']","['item_2', 'item_3', 'item_13']","['item_2', 'item_5']","['item_2', 'item_13']","['item_1', 'item_2', 'item_3', 'item_5', 'item_13', 'item_20']"
728,2,25,MPL,"['item_15', 'item_19', 'item_22', 'item_3', 'item_4', 'item_8']","['item_19', 'item_24']","['item_3', 'item_8', 'item_19', 'item_22']",['item_2'],"['item_3', 'item_4', 'item_8', 'item_15', 'item_22']"
729,8,25,LMS,"['item_4', 'item_7']",['item_23'],"['item_13', 'item_24']",['item_7'],['item_4']
730,4,25,ADD,['item_17'],"['item_16', 'item_17']","['item_16', 'item_17', 'item_18']","['item_11', 'item_16', 'item_17']",['item_17']
731,8,25,APP,"['item_24', 'item_4']",['item_25'],"['item_8', 'item_9', 'item_10', 'item_24']","['item_4', 'item_9', 'item_10']",['item_4']
732,4,25,ADD,['item_13'],"['item_13', 'item_14']","['item_13', 'item_12']","['item_2', 'item_7', 'item_12', 'item_14']",['item_13']
734,4,25,MPL,"['item_1', 'item_10', 'item_11', 'item_13', 'item_14', 'item_18', 'item_2', 'item_20', 'item_21', 'item_24', 'item_25', 'item_3', 'item_5']",['item_18'],"['item_5', 'item_20', 'item_24']",['item_2'],"['item_1', 'item_2', 'item_3', 'item_5', 'item_13', 'item_24']"
735,2,25,MPL,"['item_10', 'item_11', 'item_14', 'item_23']","['item_23', 'item_11']","['item_12', 'item_13', 'item_14', 'item_17', 'item_21', 'item_22', 'item_23']","['item_11', 'item_23']","['item_10', 'item_11', 'item_23']"
736,8,25,APP,['item_10'],['item_10'],"['item_10', 'item_7', 'item_11']","['item_10', 'item_7']",['item_10']
737,8,25,ADD,"['item_1', 'item_15']",['item_11'],"['item_12', 'item_18']",['item_2'],['item_1']
738,8,25,ADD,['item_21'],['item_21'],"['item_12', 'item_25']","['item_2', 'item_8', 'item_10', 'item_12', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20', 'item_21', 'item_22', 'item_23', 'item_24']","['item_6', 'item_9']"
739,2,25,ADD,['item_22'],"['item_9', 'item_22']","['item_7', 'item_12', 'item_22']","['item_2', 'item_10', 'item_12', 'item_22']",['item_22']
740,4,25,ADD,['item_23'],"['item_22', 'item_23']","['item_4', 'item_10', 'item_23']","['item_10', 'item_23']",['item_23']
741,8,25,ADD,['item_17'],['item_2'],"['item_7', 'item_14', 'item_17', 'item_23']","['item_7', 'item_22']",['item_7']
742,8,25,ADD,"['item_5', 'item_7']",['item_2'],"['item_7', 'item_19']","['item_7', 'item_2', 'item_16']","['item_5', 'item_7']"
743,8,25,APP,"['item_20', 'item_6', 'item_7']",['item_1'],"['item_6', 'item_17']","['item_1', 'item_6']","['item_6', 'item_8']"
744,4,25,LMS,"['item_16', 'item_2', 'item_20']",['item_17'],"['item_17', 'item_10']","['item_1', 'item_2', 'item_17']","['item_2', 'item_16', 'item_20']"
745,4,25,LMS,['item_15'],"['item_6', 'item_7']","['item_6', 'item_7', 'item_15', 'item_24']","['item_7', 'item_24']",['item_15']
746,4,25,MPL,"['item_10', 'item_11', 'item_15', 'item_18', 'item_20', 'item_4', 'item_5', 'item_7']","['item_10', 'item_18']","['item_18', 'item_7', 'item_10']",['item_18'],"['item_4', 'item_18']"
747,4,25,LMS,"['item_15', 'item_9']",['item_1'],"['item_9', 'item_19', 'item_25']","['item_9', 'item_21']","['Item 9', 'Item 15']"
748,2,25,LMS,['item_10'],"['item_10', 'item_5']","['item_3', 'item_4', 'item_5', 'item_6', 'item_7', 'item_10', 'item_11', 'item_15', 'item_17', 'item_18', 'item_19', 'item_20', 'item_21', 'item_23', 'item_24']","['item_3', 'item_4', 'item_5', 'item_6', 'item_10']",['item_10']
749,8,25,LMS,"['item_14', 'item_24', 'item_25']",['item_3'],"['item_3', 'item_8', 'item_12', 'item_14', 'item_17', 'item_19']","['item_3', 'item_8']","['item_11', 'item_13', 'item_14', 'item_17', 'item_19', 'item_22']"
750,8,25,APP,"['item_14', 'item_16', 'item_22', 'item_23', 'item_24', 'item_7']",['item_15'],"['item_7', 'item_9']","['item_7', 'item_9']","['item_2', 'item_9', 'item_24']"
751,4,50,LMS,['item_21'],['item_20'],"['item_4', 'item_5', 'item_16', 'item_20', 'item_25', 'item_36', 'item_37', 'item_47', 'item_48']","['item_12', 'item_20', 'item_36', 'item_47']",['item_9']
752,2,50,ADD,['item_33'],"['item_33', 'item_30']","['item_3', 'item_17', 'item_29', 'item_30', 'item_33', 'item_48']",['item_6'],['item_33']
755,4,50,ADD,['item_18'],['item_18'],"['item_17', 'item_18', 'item_23', 'item_45']",['item_2'],"['item_15', 'item_25']"
756,2,50,ADD,"['item_13', 'item_22', 'item_29']","['item_22', 'item_21']","['item_19', 'item_21', 'item_22', 'item_39', 'item_40', 'item_47']",['item_2'],"['item_13', 'item_22', 'item_29']"
757,8,50,LMS,['item_10'],"['item_36', 'item_40', 'item_41', 'item_42', 'item_44', 'item_45', 'item_47']","['item_36', 'item_40', 'item_41', 'item_42', 'item_47', 'item_49']","['item_1', 'item_2', 'item_3', 'item_4', 'item_5', 'item_6', 'item_7', 'item_8', 'item_9', 'item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20', 'item_21', 'item_22', 'item_23', 'item_24', 'item_25', 'item_26', 'item_27', 'item_28', 'item_29', 'item_30', 'item_31', 'item_32', 'item_33', 'item_34', 'item_35', 'item_36', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41', 'item_42', 'item_43', 'item_44', 'item_45', 'item_46', 'item_47', 'item_48', 'item_49', 'item_50']",['item_39']
758,2,50,ADD,"['item_17', 'item_18']","['item_32', 'item_31']","['item_12', 'item_17', 'item_46']","['item_17', 'item_18']","['item_17', 'item_18']"
761,4,50,MPL,"['item_1', 'item_12', 'item_15', 'item_18', 'item_2', 'item_20', 'item_21', 'item_24', 'item_30', 'item_33', 'item_36', 'item_40', 'item_41', 'item_45', 'item_48', 'item_50', 'item_7', 'item_9']",['item_49'],"['item_7', 'item_9', 'item_12', 'item_33', 'item_46']",['item_2'],"['item_1', 'item_2', 'item_7', 'item_9', 'item_12', 'item_21', 'item_45']"
762,4,50,APP,['item_15'],['item_24'],"['item_4', 'item_6', 'item_7', 'item_8', 'item_9', 'item_11', 'item_13', 'item_14', 'item_15', 'item_17', 'item_18', 'item_19', 'item_22', 'item_23', 'item_24', 'item_25', 'item_26', 'item_27', 'item_28', 'item_29', 'item_30', 'item_31', 'item_32', 'item_33', 'item_34', 'item_35', 'item_36', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41', 'item_42', 'item_43', 'item_44', 'item_45', 'item_46', 'item_47', 'item_48', 'item_49', 'item_50']","['item_4', 'item_15']",['item_4']
764,2,50,APP,"['item_17', 'item_28', 'item_33', 'item_44', 'item_6']","['item_8', 'item_33']","['item_6', 'item_8', 'item_17', 'item_23', 'item_28', 'item_33', 'item_44']","['item_8', 'item_33']","['item_6', 'item_17', 'item_23', 'item_24', 'item_27']"
766,2,50,LMS,['item_16'],"['item_16', 'item_24']","['item_10', 'item_24', 'item_35', 'item_48']","['item_1', 'item_10', 'item_13', 'item_16', 'item_21', 'item_24', 'item_25', 'item_34', 'item_40']",['item_16']
767,4,50,ADD,"['item_33', 'item_42']",['item_48'],"['item_6', 'item_26', 'item_33', 'item_48']","['item_6', 'item_20', 'item_15', 'item_33']","['item_2', 'item_6', 'item_7']"
769,4,50,ADD,['item_25'],"['item_25', 'item_26']","['item_6', 'item_25', 'item_17', 'item_42', 'item_43', 'item_48']","['item_6', 'item_17', 'item_25']",['item_9']
770,4,50,MPL,"['item_14', 'item_17', 'item_20', 'item_22', 'item_23', 'item_26', 'item_31', 'item_33', 'item_35', 'item_38', 'item_39', 'item_45', 'item_46', 'item_5', 'item_6', 'item_8']",['item_17'],"['item_6', 'item_17', 'item_46', 'item_33']",['item_17'],"['item_5', 'item_6', 'item_14', 'item_17', 'item_22', 'item_23', 'item_26', 'item_30', 'item_31', 'item_33', 'item_46']"
771,2,50,MPL,"['item_27', 'item_29', 'item_3', 'item_37', 'item_39', 'item_4', 'item_43', 'item_44', 'item_5', 'item_6', 'item_9']","['item_2', 'item_9']","['item_27', 'item_50']",['item_2'],"['item_3', 'item_4', 'item_5', 'item_6', 'item_13', 'item_27', 'item_29', 'item_33', 'item_43', 'item_44']"
772,4,50,MPL,"['item_1', 'item_14', 'item_15', 'item_17', 'item_22', 'item_23', 'item_24', 'item_25', 'item_26', 'item_30', 'item_31', 'item_33', 'item_38', 'item_39', 'item_42', 'item_45', 'item_48', 'item_50', 'item_6', 'item_8']",['item_48'],"['item_12', 'item_33', 'item_48']",['item_2'],"['item_1', 'item_3', 'item_5', 'item_6', 'item_8', 'item_15', 'item_17', 'item_33', 'item_48']"
773,8,50,APP,"['item_1', 'item_36', 'item_5']","['item_37', 'item_45', 'item_48']","['item_36', 'item_40', 'item_41', 'item_42', 'item_47']","['item_34', 'item_37']",['item_36']
774,2,50,ADD,['item_30'],"['item_24', 'item_30']","['item_12', 'item_14', 'item_24', 'item_30', 'item_33', 'item_47']",['item_2'],['item_30']
775,2,50,ADD,"['item_18', 'item_20', 'item_26']","['item_18', 'item_20', 'item_26']","['item_8', 'item_10', 'item_11', 'item_16', 'item_17', 'item_18', 'item_21', 'item_26', 'item_32', 'item_37', 'item_38', 'item_40']","['item_11', 'item_18', 'item_20', 'item_26', 'item_36']","['item_18', 'item_20', 'item_26']"
776,2,50,ADD,['item_15'],"['item_24', 'item_25']","['item_6', 'item_15']",['item_2'],"['item_15', 'item_37']"
777,2,50,ADD,"['item_10', 'item_6']","['item_16', 'item_17']","['item_6', 'item_10', 'item_12', 'item_16', 'item_17', 'item_19', 'item_21', 'item_25', 'item_26', 'item_30', 'item_31', 'item_35', 'item_36', 'item_38', 'item_46', 'item_47', 'item_48']","['item_6', 'item_10']","['item_6', 'item_10']"
778,2,50,ADD,['item_36'],"['item_36', 'item_42']","['item_2', 'item_17', 'item_36', 'item_42']",['item_2'],['item_31']
781,2,50,LMS,['item_15'],"['item_14', 'item_15']","['item_3', 'item_14', 'item_15', 'item_22', 'item_37', 'item_42']","['item_1', 'item_15', 'item_37', 'item_42']",['item_15']
782,4,50,LMS,['item_9'],['item_50'],"['item_9', 'item_11', 'item_37', 'item_40', 'item_42', 'item_43', 'item_45', 'item_46', 'item_48', 'item_49']","['item_1', 'item_9', 'item_11', 'item_37']",['item_9']
783,4,50,MPL,"['item_11', 'item_13', 'item_14', 'item_2', 'item_23', 'item_27', 'item_28', 'item_3', 'item_33', 'item_36', 'item_37', 'item_40', 'item_44', 'item_6', 'item_7', 'item_9']",['item_2'],"['item_23', 'item_9', 'item_11', 'item_28', 'item_46', 'item_27']","['item_2', 'item_9', 'item_13', 'item_18', 'item_20', 'item_36', 'item_42']","['item_2', 'item_3', 'item_6', 'item_7', 'item_9', 'item_11', 'item_14', 'item_17', 'item_20', 'item_22', 'item_25', 'item_27', 'item_29', 'item_32', 'item_34', 'item_37', 'item_39', 'item_42', 'item_44', 'item_46', 'item_49']"
787,8,50,APP,"['item_15', 'item_24', 'item_34']","['item_33', 'item_36', 'item_40', 'item_43', 'item_46', 'item_47', 'item_49']","['item_41', 'item_50']","['item_34', 'item_44']",['item_34']
791,2,50,ADD,['item_30'],"['item_13', 'item_7', 'item_2']","['item_13', 'item_5', 'item_26', 'item_48']",['item_2'],"['item_30', 'item_36']"
792,4,50,ADD,['item_40'],['item_40'],"['item_4', 'item_6', 'item_7', 'item_8', 'item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20', 'item_21', 'item_22', 'item_23', 'item_24', 'item_25', 'item_26', 'item_27', 'item_28', 'item_29', 'item_30', 'item_31', 'item_32', 'item_33', 'item_34', 'item_35', 'item_36', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41', 'item_42', 'item_43', 'item_44', 'item_45', 'item_46', 'item_47', 'item_48', 'item_49', 'item_50']","['item_4', 'item_7']",['item_4']
793,2,50,APP,"['item_1', 'item_11', 'item_13', 'item_15', 'item_19', 'item_20', 'item_29', 'item_31', 'item_38', 'item_40', 'item_41', 'item_6']","['item_29', 'item_31']","['item_10', 'item_31', 'item_49']","['item_15', 'item_31', 'item_38']","['item_1', 'item_6', 'item_11', 'item_13', 'item_15', 'item_19', 'item_20', 'item_24', 'item_27', 'item_28', 'item_31', 'item_32', 'item_35', 'item_36', 'item_39', 'item_40', 'item_43', 'item_44', 'item_47', 'item_48']"
795,4,50,MPL,"['item_12', 'item_13', 'item_15', 'item_22', 'item_26', 'item_33', 'item_34', 'item_35', 'item_4', 'item_42', 'item_44', 'item_47', 'item_5']",['item_2'],"['item_4', 'item_15', 'item_22', 'item_33', 'item_42', 'item_48']",['item_12'],"['item_4', 'item_12', 'item_47']"
