user_id,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26,item_27,item_28,item_29,item_30,item_31,item_32,item_33,item_34,item_35,item_36,item_37,item_38,item_39,item_40,item_41,item_42,item_43,item_44,item_45,item_46,item_47,item_48,item_49,item_50,groupId
user_26728,10,10,1,6,3,2,5,9,5,9,3,8,10,8,6,6,9,4,10,4,7,3,6,4,10,6,6,5,3,4,9,1,8,7,8,7,6,10,9,8,4,7,8,8,2,10,9,2,10,1,836
user_94348,3,2,2,6,4,8,2,4,9,9,7,1,6,9,5,1,9,4,10,5,3,5,1,9,5,5,4,3,2,10,10,2,3,4,3,7,3,4,8,2,2,1,3,5,10,7,6,10,2,4,836
user_99745,4,7,1,2,7,3,1,2,4,6,4,1,4,4,7,4,6,1,10,9,6,6,4,8,4,8,5,6,10,5,6,10,3,6,9,4,5,4,5,4,2,8,8,2,7,2,4,3,9,6,836
user_38057,6,3,6,1,3,7,6,10,7,4,3,6,7,9,5,2,3,6,10,1,8,8,3,4,8,9,3,3,6,8,4,6,3,10,10,10,9,10,2,5,1,2,2,10,7,5,8,2,3,5,836
user_12825,1,4,1,4,4,4,1,1,9,10,2,6,3,5,10,2,9,7,2,8,6,7,10,5,2,6,4,9,4,1,10,3,9,7,7,7,8,6,2,4,4,7,8,3,2,8,7,10,2,8,837
user_95499,2,3,6,8,4,5,10,9,1,6,5,3,3,9,1,10,8,2,3,9,10,3,6,3,4,10,10,9,9,3,2,2,2,2,2,1,8,3,5,6,9,7,7,6,9,3,1,1,4,8,837
user_38155,1,7,8,3,8,5,5,7,5,9,5,4,10,6,5,7,8,7,10,7,10,4,9,6,5,9,8,6,9,1,4,4,7,5,2,7,3,9,8,4,5,5,7,9,8,7,8,2,6,4,838
user_30462,3,2,1,1,9,10,6,1,5,7,9,9,1,10,1,7,5,9,9,6,1,6,5,8,1,2,6,7,9,1,6,2,4,5,8,7,5,9,10,10,9,3,3,2,7,6,8,10,1,5,838
user_98774,6,3,2,2,6,4,8,5,2,10,2,2,8,5,6,6,5,6,8,6,6,6,2,1,3,6,7,6,1,7,7,3,9,8,8,7,6,8,7,9,3,1,10,6,1,9,4,1,7,4,838
user_58764,6,2,4,3,8,5,4,2,1,1,3,1,8,3,3,1,8,2,6,2,6,8,3,2,2,4,6,2,7,1,1,1,2,2,6,4,9,3,9,4,8,9,10,3,2,2,1,5,8,3,838
user_60564,10,10,1,10,8,5,4,2,5,2,2,2,5,4,9,1,4,10,8,3,6,5,7,10,2,10,7,1,5,5,7,7,2,8,7,2,4,6,8,5,4,3,5,8,1,3,8,10,9,1,839
user_33096,4,2,9,7,7,6,3,9,2,10,3,2,10,3,4,10,10,7,5,1,7,1,3,7,8,5,3,9,1,2,2,3,5,3,3,5,3,9,1,7,3,4,1,8,8,4,7,4,3,1,839
user_55256,6,2,10,8,6,1,10,7,8,7,4,1,6,7,4,7,5,10,7,2,7,6,4,10,9,2,9,2,2,3,9,6,3,2,6,8,4,7,8,2,9,4,8,8,10,9,1,10,5,5,839
user_34811,8,8,2,3,1,9,9,4,1,10,1,3,8,10,1,6,7,4,10,8,8,5,5,5,5,8,5,2,1,6,10,6,4,6,9,4,5,2,1,7,7,3,8,3,8,3,5,9,4,9,839
user_30246,5,1,5,8,5,8,3,1,4,6,3,3,2,5,10,4,10,7,8,1,8,9,5,1,5,10,7,8,8,9,8,7,1,4,7,4,4,1,6,1,4,3,4,6,6,4,10,2,10,8,839
user_78944,3,3,10,6,4,6,4,4,7,10,7,1,3,4,2,10,9,1,6,5,1,5,9,6,7,10,5,3,9,4,8,4,2,8,3,6,9,7,9,1,3,8,7,7,1,3,9,7,6,1,839
user_90582,5,9,2,1,4,3,4,1,3,8,1,10,4,10,9,3,5,5,2,2,1,1,1,8,5,1,5,4,10,1,6,9,7,3,6,8,6,5,3,8,1,4,9,2,10,4,6,9,10,7,839
user_16964,2,1,1,2,5,2,3,10,10,6,7,9,6,1,9,6,7,10,9,3,2,10,9,8,2,9,2,1,5,2,1,8,5,3,2,5,1,9,10,8,7,1,7,1,4,3,6,6,1,4,839
user_47847,5,7,10,7,8,10,9,5,4,10,4,8,4,8,10,2,10,6,9,6,9,3,7,10,1,8,8,3,4,4,8,1,2,10,9,10,9,2,9,7,3,4,8,3,10,9,7,4,3,5,840
user_12690,2,3,8,1,5,4,5,3,4,2,2,7,3,5,3,10,6,7,9,6,2,9,2,4,4,1,3,5,5,5,5,1,7,7,1,9,2,7,2,6,7,10,5,8,6,6,8,4,9,3,840
user_80739,7,6,1,10,1,7,6,5,7,3,9,2,7,1,4,4,8,7,6,1,3,9,2,9,7,2,8,8,7,10,10,7,4,8,9,4,6,6,10,2,3,7,5,3,5,10,10,5,8,5,841
user_76242,6,3,9,4,9,10,8,5,2,5,8,2,2,6,1,6,6,9,3,5,8,3,5,3,9,10,5,3,3,10,7,9,4,3,5,2,2,8,1,1,6,10,9,2,8,1,2,10,1,5,841
user_38293,8,3,3,9,9,1,9,2,7,3,4,7,9,5,8,5,6,2,1,6,2,2,8,1,8,10,7,1,7,8,5,5,10,7,8,5,10,4,5,3,9,10,7,6,1,3,4,5,2,9,842
user_43043,5,4,3,2,7,4,3,8,6,6,3,8,3,4,9,4,1,10,2,4,10,4,3,2,5,9,3,1,4,9,2,9,3,4,6,10,10,9,7,10,10,6,3,9,8,9,5,7,7,5,842
user_19508,8,5,7,3,2,1,9,5,10,4,9,4,9,4,8,2,4,7,5,10,6,2,10,6,6,6,8,2,5,4,6,7,1,1,3,4,6,8,4,9,2,2,1,2,7,10,4,1,7,5,843
user_6123,7,6,10,3,3,2,8,8,5,2,10,10,8,8,3,3,7,8,5,3,1,10,2,3,2,8,8,9,1,6,8,8,4,9,7,10,3,10,4,8,7,3,3,6,6,6,9,9,9,4,843
user_30630,2,6,9,5,8,10,10,8,7,4,1,3,7,7,6,2,3,5,9,8,10,2,3,7,2,4,8,1,2,5,9,8,1,6,6,4,2,7,9,10,2,6,7,3,10,10,6,4,9,5,843
user_28345,10,5,7,3,3,9,4,4,2,2,9,8,2,7,4,10,6,4,1,7,1,4,5,2,4,6,7,3,7,1,9,7,4,4,1,1,3,6,9,1,10,4,8,2,6,3,3,10,5,4,843
user_8870,4,1,5,6,4,1,4,7,8,3,3,7,6,9,4,10,6,5,9,2,10,7,7,4,7,4,4,8,3,9,5,10,7,2,5,8,4,10,9,1,4,1,1,3,3,6,4,9,7,4,843
user_63262,5,3,2,2,4,1,7,6,5,8,8,3,2,10,2,6,3,6,1,1,9,4,10,5,7,3,4,8,5,3,4,7,10,9,8,1,6,7,10,7,10,7,1,5,5,9,7,10,9,8,843
user_56566,2,3,1,2,2,6,7,8,3,1,7,6,6,5,10,10,10,7,3,5,5,9,10,6,9,9,7,8,6,7,3,10,5,10,5,1,9,7,1,2,4,4,8,10,5,6,10,10,2,5,843
user_68099,7,4,2,3,2,7,8,4,8,4,4,1,1,5,9,6,4,6,8,10,3,6,2,9,1,7,10,8,7,7,7,8,5,3,5,4,4,8,4,10,10,9,6,2,1,8,2,9,1,3,843
user_1489,5,8,8,10,7,9,10,8,9,8,1,9,9,2,1,1,10,3,4,9,4,9,4,10,6,5,3,8,1,5,6,5,10,8,3,9,6,8,4,4,8,6,4,6,10,10,6,4,8,6,844
user_44690,10,7,3,5,7,5,1,6,3,2,7,1,5,5,10,7,5,4,6,5,8,2,1,10,3,8,2,9,7,2,8,3,3,6,4,8,9,8,3,9,9,2,9,9,4,2,3,4,10,1,844
user_81999,10,5,9,2,5,1,5,4,10,9,1,7,10,3,3,6,4,4,8,3,3,8,9,8,5,10,3,9,10,1,2,5,8,4,8,8,6,9,8,6,4,7,2,3,2,10,7,1,2,7,844
user_25560,3,7,4,2,5,2,3,8,8,5,6,4,7,1,1,4,8,2,3,1,2,8,10,7,7,2,5,9,8,6,10,1,6,9,10,4,6,10,7,10,10,7,8,6,1,10,5,8,1,4,844
user_45603,8,8,1,5,5,3,4,5,5,5,6,6,9,4,7,5,9,5,4,6,1,2,10,5,6,5,10,4,3,7,6,7,10,5,4,3,8,5,3,8,8,2,3,4,6,5,5,8,6,8,845
user_42337,10,5,1,5,6,1,7,1,4,1,8,10,9,3,4,8,6,9,5,9,6,1,7,5,1,6,2,9,10,9,9,8,4,5,1,7,4,6,8,10,3,5,10,3,10,6,7,8,1,2,845
user_30546,3,2,4,5,9,7,10,10,1,1,7,7,8,1,7,5,7,6,5,2,10,1,3,8,3,7,4,5,2,6,9,6,3,1,1,6,7,5,2,10,1,3,1,5,10,5,5,5,9,9,846
user_65857,3,10,4,1,10,3,9,8,3,4,5,1,8,9,9,4,2,2,7,9,5,8,8,9,5,6,4,8,3,8,7,7,2,2,7,9,6,9,9,6,4,9,2,7,4,5,3,10,9,4,846
user_57023,7,5,5,3,6,6,8,9,6,9,8,7,5,3,5,8,2,7,1,7,1,3,4,5,5,1,10,5,10,8,3,10,3,7,1,7,3,4,9,5,6,5,2,2,10,2,5,3,6,4,846
user_64492,6,2,3,9,5,9,7,4,3,2,1,8,4,9,8,6,2,10,6,3,4,1,8,5,5,1,5,10,8,1,10,9,2,5,7,6,7,10,10,10,6,10,5,7,9,10,6,10,3,5,846
user_33075,10,8,5,10,3,3,7,4,3,10,5,5,8,8,4,4,3,9,10,3,8,7,7,7,9,5,10,5,3,5,7,9,3,2,9,9,1,3,2,10,7,5,1,4,3,4,5,10,8,8,847
user_3339,10,4,3,9,3,9,7,3,4,3,6,6,5,1,4,5,5,7,10,8,4,6,2,5,9,8,6,5,2,2,8,2,3,2,4,3,2,9,4,1,5,5,8,9,2,4,10,2,7,8,847
user_89896,6,4,7,4,9,5,7,1,3,3,7,10,9,4,1,4,5,9,10,7,8,1,6,9,4,1,3,7,3,6,6,8,4,7,9,5,7,1,10,5,7,7,7,4,7,1,9,1,3,6,848
user_85665,9,3,10,6,5,8,5,8,7,5,5,6,7,2,7,10,4,7,6,9,10,1,2,1,10,5,6,9,1,6,7,3,2,10,2,10,8,10,1,1,3,5,10,2,7,10,2,7,2,4,848
user_68115,10,8,1,8,1,5,1,9,5,5,9,8,3,4,1,7,4,7,5,9,8,4,7,10,10,10,1,8,8,5,5,8,4,9,3,4,3,7,2,3,1,3,6,8,9,5,8,7,6,3,848
user_44384,8,1,1,10,5,7,10,4,9,5,3,10,5,2,8,10,2,10,3,4,4,9,9,1,6,2,4,10,10,1,2,1,2,6,7,1,1,2,2,10,3,6,10,7,5,1,7,4,4,9,848
user_91301,10,1,6,4,8,8,9,3,3,2,10,10,3,7,1,4,8,4,2,8,9,8,4,7,6,3,2,9,4,6,5,1,7,7,10,9,8,3,5,5,9,1,7,6,1,9,9,4,1,1,849
user_3214,6,8,3,7,4,4,1,7,3,5,2,2,7,3,6,3,2,9,4,4,7,3,9,9,8,6,2,2,9,1,8,1,4,2,1,5,5,10,2,2,9,3,1,10,7,3,7,9,4,7,849
user_12585,8,10,3,4,3,8,9,2,5,8,7,4,6,6,3,10,3,3,7,4,5,6,6,6,6,6,1,7,4,4,9,8,9,2,7,7,1,1,5,5,2,1,10,3,3,9,5,7,8,5,849
user_81597,6,8,2,7,8,9,8,9,6,5,7,4,10,9,8,3,7,1,3,7,1,3,4,6,1,3,2,2,2,9,1,2,2,1,6,5,5,2,4,8,3,4,1,1,3,8,2,2,9,3,849
user_35028,10,8,1,3,3,9,7,9,4,2,5,3,3,4,3,7,1,5,8,3,1,1,8,3,3,2,6,9,8,4,3,7,5,3,3,4,6,8,4,6,8,10,9,10,2,9,9,8,3,2,850
user_10666,6,1,8,10,5,1,4,5,2,6,7,3,9,6,2,9,2,5,7,4,3,7,4,7,6,4,9,5,5,9,2,10,3,3,10,2,10,6,9,9,4,9,1,2,9,2,10,5,8,8,850
user_90056,7,7,2,3,1,5,3,2,3,4,4,1,1,7,9,6,9,1,1,5,9,6,10,8,7,3,2,8,2,8,5,3,4,1,10,2,5,9,9,9,4,3,9,7,9,4,4,2,9,3,850
user_65593,5,4,6,4,3,1,10,3,6,6,4,1,8,9,10,10,7,10,3,7,5,6,6,7,5,10,3,8,6,4,5,2,7,2,6,9,10,3,9,2,4,10,4,3,2,3,4,1,10,5,850
user_82644,1,2,7,2,4,5,9,7,10,1,7,9,6,5,8,8,3,9,2,4,9,8,10,1,3,1,4,5,10,1,6,5,9,4,3,7,1,3,2,2,2,7,10,9,3,7,7,9,8,4,850
user_91196,3,7,6,10,10,6,6,10,3,3,1,2,2,3,9,2,2,5,6,1,7,2,6,10,1,3,8,7,2,2,8,8,3,1,3,9,4,8,10,9,8,4,4,4,5,3,1,1,3,10,850
user_39698,3,3,6,10,4,9,2,2,4,3,1,4,1,4,10,2,6,10,5,3,10,3,1,3,3,9,6,1,2,6,8,1,6,6,7,2,9,9,3,6,9,9,2,6,2,6,2,6,3,9,850
user_25910,8,4,7,5,9,8,8,9,1,4,10,5,4,10,2,8,10,5,5,1,10,1,6,3,1,6,10,2,2,10,10,6,5,10,1,5,10,4,4,10,5,10,8,10,7,10,6,2,1,6,850
user_97027,3,8,6,3,7,3,4,1,1,4,6,10,8,6,10,9,4,2,4,5,3,8,8,9,5,3,3,8,9,6,8,7,2,8,1,1,6,5,4,3,1,8,6,4,4,8,2,1,6,2,851
user_84063,7,3,2,7,8,4,10,1,5,9,1,6,5,2,2,9,2,5,4,3,7,2,3,7,3,1,7,6,1,2,9,10,8,8,5,8,1,7,3,4,8,5,3,10,6,6,10,8,8,7,851
user_16268,9,4,7,9,9,4,9,4,2,2,10,9,6,2,6,5,4,8,9,7,1,1,5,10,4,9,4,4,5,3,6,4,9,2,5,1,9,1,8,2,7,7,5,1,8,2,3,6,8,1,851
user_19244,4,2,9,8,7,5,6,4,8,7,3,6,7,3,2,7,2,8,7,1,1,5,8,10,3,10,4,7,5,3,6,3,4,1,8,7,9,8,9,1,7,10,3,8,4,4,1,8,9,1,851
user_97933,7,6,2,7,8,4,8,4,3,8,1,7,2,6,10,4,10,6,4,1,3,7,8,5,10,6,4,9,9,3,7,6,7,4,8,9,10,6,9,6,1,3,3,9,5,8,3,9,5,4,851
user_64053,3,5,3,8,1,8,2,9,7,4,5,2,10,8,9,3,4,3,9,4,4,6,3,8,1,8,6,6,4,5,9,4,4,6,7,3,7,1,10,3,3,7,4,5,2,9,5,6,10,2,851
user_53547,5,9,4,1,4,2,4,3,2,9,2,8,8,7,5,6,2,6,9,7,3,2,6,2,9,8,3,2,10,4,8,4,5,3,7,9,6,6,5,9,6,1,6,1,10,4,10,4,1,10,851
user_95729,4,2,7,5,7,8,2,2,8,1,2,7,1,9,8,4,5,6,8,7,4,5,10,1,8,4,2,9,7,7,8,8,9,8,1,10,3,5,2,9,8,7,6,3,6,5,4,8,3,8,851
user_16535,3,6,4,9,7,6,5,10,1,1,10,2,7,1,7,7,10,5,10,10,2,6,9,4,8,7,2,2,7,10,5,1,7,4,3,4,2,9,7,8,7,4,8,4,1,7,5,1,7,3,852
user_3777,3,8,8,8,5,7,9,1,9,9,1,1,10,7,4,1,9,2,9,7,7,10,8,1,2,3,3,10,3,8,5,4,9,10,2,1,9,7,5,6,4,6,7,10,8,2,1,10,9,3,852
user_85042,8,1,5,1,7,6,4,1,9,3,2,2,10,10,10,9,2,4,2,3,2,5,4,2,6,2,9,5,10,7,6,5,8,6,6,5,2,7,3,5,3,1,1,2,6,1,1,6,6,1,852
user_51700,2,8,9,6,5,2,6,2,1,1,3,1,9,10,7,4,4,8,6,3,8,8,4,7,6,1,2,8,6,10,7,2,1,6,8,9,5,2,6,3,7,10,6,4,3,4,4,9,5,9,852
user_20430,5,9,2,4,1,9,1,6,10,2,5,4,1,2,5,7,7,7,7,5,1,1,8,3,7,6,2,2,8,7,2,6,5,1,4,4,8,4,8,4,8,5,9,9,3,8,10,4,8,9,853
user_8362,3,10,7,7,2,2,3,8,1,2,2,10,7,3,1,8,10,9,1,2,10,4,7,2,9,6,8,2,4,10,2,6,8,10,8,6,6,10,8,3,5,9,4,4,7,2,7,5,8,3,853
user_97349,1,2,5,8,4,6,7,10,4,8,3,8,10,5,10,2,7,8,1,2,4,9,9,7,8,2,1,9,6,2,3,9,5,2,4,2,10,2,3,3,8,7,4,9,5,10,8,2,4,9,853
user_61497,10,6,3,8,10,9,2,6,8,1,9,2,5,1,1,4,3,4,3,5,5,2,3,6,6,6,7,1,9,1,8,3,9,3,3,8,10,1,1,1,5,2,4,4,5,1,3,8,2,9,853
user_95127,10,5,5,4,9,9,10,5,8,1,3,6,3,7,9,3,7,10,2,5,2,9,3,7,2,3,5,1,8,10,1,5,6,2,8,7,5,4,2,5,7,4,6,2,2,8,1,10,1,2,854
user_50574,10,4,2,7,10,5,5,2,3,9,2,7,9,7,1,6,6,7,9,1,8,3,6,8,5,7,10,9,7,1,1,1,7,3,9,6,8,5,8,1,5,2,8,7,2,9,9,4,2,5,854
user_36245,4,3,5,1,3,9,1,1,5,10,4,1,9,5,1,7,6,1,7,3,10,2,2,8,3,4,7,2,8,1,5,5,9,9,7,4,6,1,6,2,10,6,9,6,6,4,1,6,1,1,854
user_88046,9,5,2,2,8,9,3,7,6,6,9,6,9,9,1,8,9,6,9,8,8,6,7,4,1,8,3,7,5,2,7,9,1,1,9,9,4,8,9,9,1,7,3,9,8,4,3,6,4,5,854
user_18171,6,6,4,2,5,8,2,9,4,9,3,1,4,5,2,9,8,2,10,9,2,3,1,1,8,8,3,10,10,6,2,7,3,7,10,9,7,9,3,8,8,10,5,4,4,2,5,9,5,3,854
user_15703,10,9,10,1,9,1,6,3,6,10,7,8,8,8,4,9,8,9,7,8,4,2,6,1,5,8,9,2,3,4,7,3,7,3,1,7,7,6,9,5,5,7,4,2,5,2,9,1,8,3,854
user_32518,8,5,5,5,2,6,2,8,5,9,9,4,7,9,6,5,10,10,8,4,5,8,2,7,7,7,6,5,7,2,10,6,8,8,4,6,5,5,6,5,3,6,8,2,1,8,10,4,1,3,854
user_28735,7,3,4,2,6,3,9,6,4,5,1,2,4,3,2,8,10,2,5,5,10,9,7,8,5,4,10,3,1,1,4,8,10,7,10,6,5,4,4,4,6,9,8,10,7,2,2,7,4,9,854
user_4483,3,5,8,4,3,1,5,4,10,1,1,3,1,4,5,7,7,4,4,9,8,8,5,8,6,7,6,2,9,4,2,9,3,9,2,8,9,10,6,3,10,2,7,7,2,8,9,1,8,8,855
user_78760,9,2,5,2,10,4,10,7,8,8,9,4,10,9,10,4,3,9,10,2,1,3,4,3,1,7,5,8,5,6,10,3,5,2,6,10,7,9,9,8,4,9,4,8,10,3,8,9,2,5,855
user_77377,9,1,3,8,5,5,3,2,1,2,1,3,2,8,6,6,3,1,8,6,2,7,10,10,9,5,5,3,8,10,6,5,3,5,4,9,6,4,4,8,8,3,8,7,10,7,2,1,4,7,855
user_9430,10,9,1,2,8,7,2,9,4,7,8,10,6,10,3,3,1,3,10,4,4,2,5,4,9,9,2,6,3,4,1,6,1,4,5,4,10,1,3,2,2,4,2,5,6,6,1,4,7,3,855
user_20922,10,8,8,5,9,8,10,8,2,1,4,10,9,5,1,3,7,6,5,8,1,10,9,2,10,10,5,8,3,3,7,8,6,3,5,3,2,2,8,10,10,10,9,9,9,10,9,1,5,5,855
user_53743,2,6,8,5,3,6,10,4,7,4,6,7,10,10,7,5,1,2,2,6,2,4,9,5,9,10,3,1,6,5,9,2,9,4,9,1,6,3,3,8,3,1,6,2,8,1,5,8,4,7,855
user_18424,1,9,6,9,6,2,4,7,8,5,6,5,9,7,3,9,4,7,3,9,1,6,8,7,8,4,3,2,3,2,1,3,5,8,7,10,1,6,7,8,2,9,10,10,7,8,3,4,6,4,855
user_38635,4,4,3,9,10,1,8,4,6,1,4,4,1,2,7,1,3,6,1,6,7,2,8,10,5,10,10,6,8,9,9,9,4,6,7,7,5,3,6,10,5,6,6,4,5,7,7,3,8,6,855
user_29457,2,6,6,2,3,6,2,4,4,1,1,5,3,6,1,9,9,8,10,9,9,5,1,3,5,3,2,2,8,9,6,1,5,1,5,9,8,7,7,6,5,4,1,8,7,5,3,1,8,6,856
user_35041,7,9,5,8,7,1,8,3,9,9,4,9,7,8,5,8,5,5,4,2,1,6,8,5,1,10,6,3,8,6,1,1,9,2,9,10,8,3,4,3,4,7,5,4,4,3,3,4,8,8,856
user_74906,4,8,6,9,8,8,9,8,1,3,7,7,9,9,4,3,5,4,1,10,3,5,10,10,2,4,5,5,8,5,10,10,2,8,4,2,5,4,4,3,1,9,1,8,1,1,9,2,10,7,857
user_66428,3,1,2,2,9,8,7,2,9,4,1,3,2,8,2,5,8,10,5,9,4,10,1,4,9,6,2,6,4,6,10,7,6,3,9,10,2,6,4,2,2,1,10,9,10,2,10,3,7,1,857
user_65740,5,10,7,2,6,6,10,5,6,2,3,8,1,8,5,2,9,10,5,6,2,7,1,3,1,6,6,8,1,1,2,4,10,4,9,7,2,4,8,5,3,6,10,1,1,9,9,9,4,10,857
user_17669,8,8,2,10,2,10,4,4,3,1,1,8,6,2,6,2,10,6,1,1,9,1,1,6,5,9,4,1,10,9,2,3,7,2,10,9,3,9,7,8,3,5,8,3,6,7,7,9,9,5,857
user_59692,7,2,10,3,4,2,7,6,4,4,1,2,9,1,5,10,9,6,8,3,4,7,1,5,3,4,7,1,8,6,2,8,4,10,6,10,5,4,6,3,8,3,2,9,2,2,3,3,1,7,858
user_36804,8,8,7,10,8,3,4,7,3,5,10,3,1,10,1,5,7,10,5,8,3,3,3,4,10,4,8,10,3,2,3,1,1,3,4,8,4,1,6,5,7,8,2,10,3,10,5,9,8,10,858
user_71092,7,1,10,6,6,7,1,10,9,3,3,6,2,4,8,8,10,5,10,9,10,10,6,1,8,9,5,8,4,3,7,5,6,7,10,1,2,7,5,10,10,6,5,6,1,4,8,8,6,4,858
user_29576,3,10,7,9,2,5,7,7,9,8,6,2,8,10,9,9,10,8,5,9,5,4,4,1,5,4,8,2,9,2,6,7,10,6,3,3,10,7,1,6,3,10,2,2,6,9,4,7,1,1,858
user_50891,5,10,10,10,9,9,2,8,3,9,6,6,2,8,2,8,9,1,10,9,4,8,1,8,3,6,7,10,9,2,8,7,5,10,3,8,2,4,8,2,4,1,6,3,4,10,10,1,2,3,859
user_65630,9,8,9,7,5,7,9,5,7,9,2,8,3,2,7,6,1,7,7,1,9,6,1,5,7,1,3,2,7,2,1,9,4,2,8,3,6,2,4,2,6,3,3,4,6,7,9,8,7,2,859
user_14561,1,9,3,8,7,7,4,2,7,1,5,1,6,6,10,5,10,4,6,6,8,9,4,3,7,2,4,2,10,9,7,9,5,4,3,3,2,7,4,5,1,7,10,3,9,1,9,7,5,6,859
user_82163,7,2,6,4,5,5,8,9,2,10,1,1,3,2,1,5,8,4,4,3,4,5,5,3,1,5,10,6,6,10,4,9,5,2,5,2,2,3,9,5,6,1,7,1,8,4,9,2,10,5,859
user_39209,10,7,4,6,8,3,7,7,9,1,7,10,1,3,7,10,5,1,5,5,6,5,6,5,2,6,10,3,5,1,4,9,8,6,6,4,4,2,7,10,3,8,8,3,9,6,1,3,2,7,860
user_14754,8,8,3,8,4,5,10,7,7,7,2,3,10,4,5,10,1,4,4,3,5,2,10,6,10,8,2,5,4,10,10,10,10,6,5,9,5,4,10,6,5,6,7,2,4,3,1,7,5,8,860
user_51000,1,8,6,7,9,7,6,8,2,8,2,10,10,2,5,9,7,7,1,5,6,10,10,5,7,1,9,10,1,4,9,2,10,7,1,8,7,10,5,8,5,6,1,10,5,4,2,6,4,9,860
user_27996,1,8,2,4,9,6,7,10,1,10,2,2,4,1,9,2,1,7,1,7,3,4,1,10,7,1,4,9,3,1,6,8,9,2,9,4,10,5,9,10,5,9,2,7,1,4,7,2,10,3,860
user_85990,7,4,7,6,5,7,4,4,2,10,8,10,10,1,5,7,10,4,7,2,10,4,9,4,7,6,2,10,8,10,1,3,4,2,4,1,3,5,9,10,3,5,5,7,1,1,9,10,3,2,861
user_45286,7,3,3,6,1,9,8,1,3,2,4,8,10,7,9,8,9,1,10,4,1,1,6,9,8,4,6,3,3,2,6,10,6,2,6,8,6,7,1,1,4,5,10,1,4,1,10,10,3,8,861
user_43781,7,4,3,8,10,3,5,10,9,1,9,8,2,1,1,1,2,10,5,3,7,9,3,1,4,3,9,10,7,4,1,3,7,5,2,7,3,4,6,6,7,3,2,8,2,2,2,10,4,8,861
user_23046,10,10,3,2,6,10,7,6,7,7,4,3,10,6,6,3,8,4,1,7,3,7,8,10,1,3,6,6,9,6,9,1,5,3,3,4,3,5,6,3,1,6,3,9,7,4,8,6,8,7,861
user_7311,1,8,3,4,5,4,7,4,8,9,3,4,3,6,6,1,7,4,3,1,7,10,7,7,4,5,10,7,1,8,10,2,10,8,5,7,7,4,1,1,10,5,8,2,1,10,7,6,9,7,861
user_49652,5,7,6,3,5,1,5,2,7,1,8,5,5,10,5,6,6,8,2,3,2,2,2,9,5,4,7,3,3,4,3,9,2,7,6,2,2,10,10,9,3,10,8,3,1,3,10,2,2,8,861
user_63844,7,8,3,9,8,3,9,2,8,4,7,10,8,8,3,3,1,5,5,6,6,2,5,4,9,4,4,4,3,9,2,6,1,2,6,10,5,10,6,8,9,8,6,4,9,8,2,2,4,10,861
user_57025,6,8,3,10,10,1,7,10,5,7,2,9,5,8,4,7,8,7,5,9,9,3,2,2,1,10,8,3,9,9,10,3,4,9,7,4,8,10,6,3,4,3,6,9,10,3,3,8,2,2,861
user_17754,8,2,5,4,7,3,5,10,8,8,9,6,8,3,7,9,1,4,1,3,7,10,8,9,8,1,8,8,10,4,3,9,2,6,4,5,5,7,4,10,8,1,4,2,6,10,5,2,1,5,862
user_41442,8,8,6,8,6,8,1,8,8,9,10,9,10,9,4,8,8,1,3,7,5,7,6,2,8,7,6,6,10,6,10,9,3,10,10,2,2,10,8,10,9,4,3,9,6,4,2,1,1,7,862
user_69826,2,1,7,3,2,7,7,1,5,9,4,6,5,9,8,9,7,8,5,9,3,6,7,5,10,6,8,6,6,5,6,9,9,6,6,9,5,3,9,2,1,10,2,8,7,6,6,3,5,2,862
user_90904,5,10,8,3,3,1,7,8,1,5,3,4,2,4,6,1,4,2,3,7,1,8,3,5,4,4,8,2,6,7,8,2,9,4,1,4,5,8,1,4,6,7,2,6,4,4,9,1,6,2,862
user_72950,3,4,5,2,1,1,7,9,4,6,5,8,9,6,3,1,1,10,5,9,8,8,10,10,9,2,6,1,4,6,2,2,6,7,2,3,5,10,3,7,4,7,4,7,7,10,10,4,10,6,863
user_61406,5,8,2,2,10,7,3,1,6,10,1,10,9,7,3,9,1,10,5,3,2,2,10,2,1,3,3,2,4,4,2,6,4,8,10,2,2,2,5,9,8,1,6,4,1,10,10,4,3,3,863
user_31982,3,9,10,6,8,1,6,1,10,4,5,7,1,7,7,5,9,5,7,4,3,7,5,5,3,4,2,4,8,4,1,6,6,10,4,10,3,4,1,3,6,2,10,2,2,10,1,4,5,10,863
user_80891,4,5,2,4,9,10,9,2,10,10,2,2,9,4,2,3,6,2,1,2,10,1,1,1,8,6,9,9,10,2,4,3,3,4,9,3,2,4,3,8,4,1,9,4,7,6,7,8,6,2,863
user_19082,1,4,6,10,7,2,10,2,5,7,6,7,7,8,2,2,2,1,9,1,5,1,9,2,9,4,2,9,1,6,7,7,3,9,2,1,6,4,8,4,6,9,10,9,7,10,8,3,10,8,863
user_97482,7,7,3,10,10,2,10,9,2,6,2,8,1,1,1,2,6,5,3,10,10,5,2,4,2,7,4,2,4,9,3,9,9,9,3,7,9,7,9,4,1,4,8,2,4,9,6,6,1,9,863
